customer_id,gender,senior_citizen,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-12573,Male,0,18,Month-to-month,Fiber optic,No,No,No,Electronic check,70.77,1330.14,3,No
CUST-12574,Female,1,24,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,87.28,2111.5,1,No
CUST-12575,Male,0,26,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,63.69,1554.92,2,No
CUST-12576,Male,0,46,One year,No,No,No,Yes,Bank transfer,28.58,1215.57,1,No
CUST-12577,Male,0,23,Month-to-month,Fiber optic,No,No,Yes,Mailed check,97.45,2111.89,4,Yes
CUST-12578,Female,0,16,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,79.52,1236.7,2,No
CUST-12579,Female,0,20,Month-to-month,Fiber optic,No,No,No,Electronic check,91.65,1829.2,2,Yes
CUST-12580,Male,0,72,Two year,Fiber optic,No,No,No,Bank transfer,55.35,3715.06,1,Yes
CUST-12581,Male,0,11,One year,No,Yes,No,Yes,Credit card,18.0,185.11,0,No
CUST-12582,Male,0,21,One year,No,Yes,Yes,Yes,Mailed check,26.1,518.08,0,No
CUST-12583,Female,0,20,One year,Fiber optic,No,Yes,No,Bank transfer,100.71,2056.59,1,No
CUST-12584,Male,1,21,Month-to-month,No,Yes,Yes,No,Bank transfer,21.72,435.46,3,No
CUST-12585,Female,0,9,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,117.18,961.54,3,Yes
CUST-12586,Male,0,20,Month-to-month,No,No,No,Yes,Credit card,23.29,457.34,5,No
CUST-12587,Male,0,16,Month-to-month,No,No,No,Yes,Credit card,18.0,259.46,2,Yes
CUST-12588,Female,1,30,Two year,Fiber optic,Yes,No,Yes,Credit card,87.1,2615.8,2,No
CUST-12589,Male,0,51,Month-to-month,No,No,No,Yes,Mailed check,38.95,2038.54,3,Yes
CUST-12590,Male,0,31,One year,Fiber optic,No,No,Yes,Electronic check,76.24,2186.12,2,No
CUST-12591,Male,0,26,Two year,Fiber optic,Yes,No,Yes,Mailed check,69.11,1844.85,3,No
CUST-12592,Female,0,34,Two year,Fiber optic,No,No,Yes,Mailed check,94.3,3212.28,1,No
CUST-12593,Male,0,28,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,87.0,2228.38,1,Yes
CUST-12594,Male,1,24,Two year,Fiber optic,No,Yes,No,Credit card,79.83,1789.84,1,No
CUST-12595,Male,0,45,One year,DSL,Yes,No,No,Credit card,55.04,2313.46,4,No
CUST-12596,Female,0,19,Month-to-month,Fiber optic,No,No,No,Bank transfer,82.95,1467.17,4,No
CUST-12597,Female,0,8,One year,Fiber optic,No,No,Yes,Bank transfer,82.9,630.19,1,Yes
CUST-12598,Female,0,15,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,82.35,1279.93,1,Yes
CUST-12599,Male,1,13,Two year,DSL,No,Yes,Yes,Credit card,56.92,690.89,0,No
CUST-12600,Female,0,72,One year,DSL,No,No,Yes,Mailed check,71.9,5378.46,1,No
CUST-12601,Male,0,53,One year,Fiber optic,Yes,Yes,No,Electronic check,77.11,4015.33,0,No
CUST-12602,Female,0,27,Two year,Fiber optic,Yes,Yes,No,Credit card,85.48,2256.19,1,No
CUST-12603,Female,0,14,One year,DSL,No,No,Yes,Credit card,48.26,676.38,1,No
CUST-12604,Female,0,45,Month-to-month,DSL,Yes,No,Yes,Electronic check,49.65,2280.87,4,Yes
CUST-12605,Female,0,26,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,85.28,2313.96,5,No
CUST-12606,Female,0,19,Two year,DSL,Yes,No,No,Bank transfer,42.47,726.53,3,No
CUST-12607,Male,0,26,One year,DSL,Yes,No,No,Credit card,49.3,1230.23,2,No
CUST-12608,Female,0,20,Two year,Fiber optic,No,Yes,Yes,Mailed check,85.63,1587.27,0,No
CUST-12609,Female,0,33,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,64.97,1978.5,1,No
CUST-12610,Female,0,8,Month-to-month,No,Yes,No,Yes,Bank transfer,23.48,173.17,3,No
CUST-12611,Female,0,33,Two year,DSL,No,Yes,No,Credit card,57.51,1910.09,1,No
CUST-12612,Male,0,20,One year,DSL,Yes,Yes,Yes,Electronic check,55.06,999.57,1,Yes
CUST-12613,Female,1,46,Month-to-month,DSL,Yes,No,No,Bank transfer,54.18,2555.91,3,No
CUST-12614,Male,0,54,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,78.14,4273.72,1,No
CUST-12615,Female,1,62,Two year,DSL,No,Yes,Yes,Electronic check,42.89,2556.22,0,No
CUST-12616,Female,0,72,One year,DSL,No,No,No,Bank transfer,44.21,3068.17,0,No
CUST-12617,Male,0,60,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,97.68,5870.91,5,No
CUST-12618,Female,0,45,Month-to-month,Fiber optic,No,Yes,No,Credit card,94.85,3848.46,4,No
CUST-12619,Female,0,9,Month-to-month,Fiber optic,No,No,No,Mailed check,85.49,737.16,4,No
CUST-12620,Female,0,2,Month-to-month,Fiber optic,No,No,No,Credit card,99.13,183.8,4,No
CUST-12621,Male,0,49,Month-to-month,No,No,No,Yes,Mailed check,23.36,1061.09,2,No
CUST-12622,Male,0,12,Month-to-month,Fiber optic,Yes,No,No,Electronic check,112.27,1323.83,3,No
CUST-12623,Female,0,72,Two year,DSL,No,No,Yes,Mailed check,53.6,3615.78,0,No
CUST-12624,Female,0,6,Month-to-month,Fiber optic,No,No,No,Electronic check,75.08,430.81,2,Yes
CUST-12625,Female,0,43,Two year,DSL,No,Yes,Yes,Mailed check,61.27,2654.75,0,No
CUST-12626,Female,0,28,Month-to-month,DSL,No,No,No,Mailed check,57.21,1590.75,1,No
CUST-12627,Male,0,6,Month-to-month,Fiber optic,No,Yes,No,Electronic check,82.11,467.78,5,Yes
CUST-12628,Female,1,28,Month-to-month,DSL,No,No,Yes,Mailed check,47.6,1209.48,5,Yes
CUST-12629,Male,1,13,Month-to-month,DSL,Yes,No,No,Bank transfer,55.83,656.14,3,Yes
CUST-12630,Female,0,23,One year,Fiber optic,Yes,No,Yes,Mailed check,72.72,1627.61,2,No
CUST-12631,Female,0,23,Two year,No,No,No,Yes,Electronic check,18.0,398.78,1,No
CUST-12632,Female,0,13,One year,DSL,Yes,No,Yes,Credit card,53.59,710.22,3,No
CUST-12633,Female,0,18,One year,Fiber optic,Yes,Yes,Yes,Credit card,95.99,1576.25,1,No
CUST-12634,Male,1,12,Two year,No,Yes,No,No,Electronic check,30.19,372.28,0,No
CUST-12635,Male,0,4,One year,DSL,No,No,Yes,Mailed check,51.56,192.21,3,No
CUST-12636,Male,0,26,One year,Fiber optic,No,Yes,No,Mailed check,75.25,1863.89,1,No
CUST-12637,Female,0,60,One year,DSL,No,Yes,Yes,Credit card,72.04,4447.42,1,No
CUST-12638,Male,0,13,Month-to-month,No,No,Yes,Yes,Bank transfer,18.0,240.0,2,No
CUST-12639,Female,1,72,Month-to-month,DSL,No,No,No,Bank transfer,38.61,2716.96,3,No
CUST-12640,Male,0,72,One year,DSL,No,Yes,Yes,Electronic check,37.13,2438.5,1,No
CUST-12641,Male,0,17,One year,No,Yes,No,Yes,Electronic check,43.25,726.87,1,No
CUST-12642,Male,0,20,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,66.59,1350.88,0,No
CUST-12643,Male,1,17,Two year,DSL,No,Yes,Yes,Mailed check,66.91,1068.46,2,No
CUST-12644,Male,0,9,Month-to-month,Fiber optic,No,Yes,No,Electronic check,75.44,629.68,1,No
CUST-12645,Male,0,20,One year,No,No,No,Yes,Mailed check,20.53,400.14,3,No
CUST-12646,Female,1,19,Two year,Fiber optic,Yes,No,No,Bank transfer,74.1,1425.34,3,No
CUST-12647,Female,0,26,Month-to-month,DSL,No,Yes,No,Electronic check,66.21,1679.8,3,No
CUST-12648,Female,1,27,Two year,DSL,Yes,Yes,No,Mailed check,60.11,1518.91,0,No
CUST-12649,Male,0,8,Two year,No,No,No,No,Electronic check,32.66,269.24,3,No
CUST-12650,Female,0,37,One year,DSL,No,No,Yes,Mailed check,32.35,1233.64,2,Yes
CUST-12651,Female,0,20,Two year,DSL,No,No,No,Credit card,56.73,1133.17,0,No
CUST-12652,Female,0,10,One year,DSL,No,No,Yes,Mailed check,37.06,337.65,2,Yes
CUST-12653,Male,0,20,Month-to-month,DSL,Yes,Yes,No,Credit card,44.78,837.27,4,Yes
CUST-12654,Female,0,28,One year,Fiber optic,No,No,Yes,Electronic check,98.93,2750.06,3,No
CUST-12655,Female,0,68,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,80.47,5565.9,2,No
CUST-12656,Male,0,61,Month-to-month,DSL,No,No,No,Mailed check,70.37,4168.53,1,No
CUST-12657,Male,0,16,Month-to-month,DSL,Yes,No,Yes,Mailed check,55.15,834.45,0,No
CUST-12658,Female,0,21,Month-to-month,DSL,Yes,Yes,No,Bank transfer,48.53,1052.51,1,No
CUST-12659,Male,0,12,Two year,DSL,Yes,No,Yes,Mailed check,30.18,346.64,3,No
CUST-12660,Male,1,31,Two year,DSL,Yes,Yes,No,Credit card,60.5,1945.73,1,No
CUST-12661,Female,1,17,Two year,Fiber optic,Yes,Yes,Yes,Credit card,81.96,1365.29,2,No
CUST-12662,Male,0,21,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,48.4,1008.49,3,No
CUST-12663,Male,0,50,One year,DSL,No,No,Yes,Mailed check,68.99,3169.35,2,No
CUST-12664,Male,0,8,One year,Fiber optic,Yes,No,Yes,Electronic check,53.24,400.4,1,No
CUST-12665,Female,0,61,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,79.74,5088.61,1,No
CUST-12666,Male,0,33,One year,Fiber optic,No,Yes,No,Electronic check,95.24,3167.44,1,Yes
CUST-12667,Female,0,59,Month-to-month,No,No,Yes,Yes,Bank transfer,22.09,1266.48,4,No
CUST-12668,Male,0,42,Two year,DSL,Yes,No,Yes,Bank transfer,61.61,2531.21,3,No
CUST-12669,Female,0,47,Month-to-month,DSL,Yes,Yes,Yes,Credit card,60.57,2599.47,4,Yes
CUST-12670,Female,0,25,Two year,DSL,Yes,No,No,Mailed check,67.61,1719.87,2,No
CUST-12671,Female,0,10,Two year,DSL,Yes,No,Yes,Electronic check,61.03,555.78,1,No
CUST-12672,Female,0,15,One year,No,No,No,No,Bank transfer,26.02,373.98,2,No
CUST-12673,Male,0,13,Month-to-month,Fiber optic,No,Yes,No,Electronic check,96.92,1211.63,2,Yes
CUST-12674,Female,0,3,Month-to-month,Fiber optic,No,No,No,Bank transfer,73.1,217.2,0,No
CUST-12675,Female,0,50,Two year,No,No,No,Yes,Mailed check,18.0,866.1,2,No
CUST-12676,Female,0,23,Month-to-month,No,No,No,Yes,Electronic check,19.38,465.3,0,Yes
CUST-12677,Female,0,12,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,84.44,1033.24,5,No
CUST-12678,Female,0,72,Two year,No,No,No,No,Electronic check,26.92,2023.12,0,No
CUST-12679,Male,0,72,One year,Fiber optic,Yes,No,Yes,Electronic check,68.34,4811.07,3,No
CUST-12680,Male,0,7,One year,DSL,No,Yes,Yes,Bank transfer,45.51,301.15,0,No
CUST-12681,Male,0,20,Month-to-month,Fiber optic,No,No,Yes,Mailed check,87.66,1836.04,4,Yes
CUST-12682,Male,0,19,Month-to-month,No,No,Yes,Yes,Bank transfer,25.82,447.45,4,Yes
CUST-12683,Female,0,11,Two year,Fiber optic,No,No,Yes,Bank transfer,80.4,918.92,2,Yes
CUST-12684,Female,0,49,Month-to-month,Fiber optic,No,No,Yes,Electronic check,91.64,4105.9,3,No
CUST-12685,Male,1,3,Month-to-month,No,No,No,No,Electronic check,33.19,101.65,3,No
CUST-12686,Male,0,72,Month-to-month,Fiber optic,No,Yes,No,Credit card,98.13,7185.68,3,No
CUST-12687,Female,0,26,One year,Fiber optic,Yes,No,Yes,Mailed check,72.7,1888.26,4,No
CUST-12688,Female,1,72,Month-to-month,DSL,No,Yes,Yes,Electronic check,73.66,5395.47,2,No
CUST-12689,Female,0,24,Two year,DSL,Yes,No,Yes,Bank transfer,52.75,1156.15,2,No
CUST-12690,Female,0,19,Month-to-month,DSL,Yes,Yes,No,Electronic check,65.58,1191.23,2,No
CUST-12691,Female,0,52,Month-to-month,No,Yes,No,Yes,Mailed check,39.57,1955.8,0,No
CUST-12692,Female,0,72,Two year,No,Yes,Yes,Yes,Electronic check,37.46,2824.56,2,No
CUST-12693,Male,0,72,Two year,DSL,No,Yes,Yes,Electronic check,43.81,3062.5,3,No
CUST-12694,Female,1,5,One year,DSL,Yes,No,Yes,Bank transfer,55.23,250.61,2,No
CUST-12695,Male,1,63,Two year,DSL,No,Yes,Yes,Mailed check,54.38,3216.79,1,No
CUST-12696,Male,0,19,Month-to-month,Fiber optic,No,No,No,Mailed check,50.72,989.33,1,No
CUST-12697,Male,0,22,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,58.7,1334.91,3,Yes
CUST-12698,Male,0,18,Month-to-month,Fiber optic,No,No,Yes,Electronic check,101.94,1906.73,1,No
CUST-12699,Male,0,15,Month-to-month,DSL,No,No,No,Bank transfer,38.41,531.06,0,No
CUST-12700,Female,0,21,One year,DSL,Yes,No,Yes,Credit card,57.8,1217.6,1,No
CUST-12701,Female,0,10,Two year,No,Yes,No,Yes,Mailed check,18.0,172.86,0,No
CUST-12702,Male,0,63,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,84.93,5406.07,3,No
CUST-12703,Female,0,41,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,48.82,2048.78,1,No
CUST-12704,Male,0,30,Two year,DSL,No,Yes,Yes,Mailed check,57.9,1631.41,0,No
CUST-12705,Male,0,18,One year,DSL,No,No,No,Credit card,48.23,846.42,2,Yes
CUST-12706,Female,0,16,Month-to-month,DSL,No,Yes,No,Mailed check,77.48,1176.54,4,No
CUST-12707,Male,1,34,Month-to-month,DSL,No,Yes,Yes,Mailed check,47.38,1559.95,2,No
CUST-12708,Female,0,30,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,79.76,2257.77,4,No
CUST-12709,Female,0,54,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,47.04,2415.55,4,No
CUST-12710,Male,0,16,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,82.05,1235.2,1,No
CUST-12711,Male,0,15,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,80.32,1138.23,0,Yes
CUST-12712,Female,1,40,Month-to-month,DSL,No,No,Yes,Bank transfer,63.06,2489.03,2,No
CUST-12713,Female,1,46,Month-to-month,Fiber optic,No,No,No,Mailed check,105.18,4790.31,3,No
CUST-12714,Female,0,72,Month-to-month,No,No,No,Yes,Mailed check,21.18,1582.85,0,No
CUST-12715,Male,0,5,Month-to-month,DSL,Yes,No,Yes,Electronic check,43.44,208.21,2,Yes
CUST-12716,Male,0,65,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,79.09,5133.65,3,No
CUST-12717,Female,0,28,Two year,DSL,No,Yes,No,Credit card,55.26,1616.63,1,No
CUST-12718,Female,0,17,One year,DSL,Yes,No,No,Electronic check,55.32,912.1,1,No
CUST-12719,Male,0,35,Month-to-month,DSL,No,No,No,Electronic check,45.86,1632.31,1,No
CUST-12720,Female,0,34,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,93.06,3308.03,2,No
CUST-12721,Female,0,17,One year,Fiber optic,Yes,Yes,Yes,Mailed check,73.75,1276.97,1,Yes
CUST-12722,Male,0,5,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,87.32,398.21,3,Yes
CUST-12723,Male,0,65,One year,DSL,No,Yes,No,Mailed check,53.32,3219.81,1,Yes
CUST-12724,Female,0,14,Two year,Fiber optic,No,Yes,Yes,Bank transfer,66.53,879.51,2,No
CUST-12725,Female,0,12,Month-to-month,DSL,No,No,Yes,Electronic check,79.35,954.94,2,Yes
CUST-12726,Male,0,15,Month-to-month,DSL,No,No,Yes,Bank transfer,61.9,929.13,1,Yes
CUST-12727,Male,0,45,Month-to-month,Fiber optic,No,No,Yes,Mailed check,82.71,3426.14,3,Yes
CUST-12728,Female,0,19,One year,DSL,No,No,Yes,Mailed check,59.06,1085.5,2,No
CUST-12729,Male,0,15,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,95.61,1381.45,3,No
CUST-12730,Female,0,33,One year,Fiber optic,No,No,Yes,Credit card,119.74,3965.23,2,No
CUST-12731,Female,1,30,Month-to-month,Fiber optic,No,No,No,Credit card,94.15,2652.58,0,Yes
CUST-12732,Female,0,15,One year,Fiber optic,Yes,No,Yes,Electronic check,97.16,1363.62,2,Yes
CUST-12733,Male,0,5,One year,DSL,No,Yes,Yes,Mailed check,48.39,239.43,0,No
CUST-12734,Male,0,44,Month-to-month,DSL,No,No,No,Electronic check,33.36,1339.33,2,Yes
CUST-12735,Male,0,30,Two year,Fiber optic,No,No,Yes,Credit card,63.01,1890.92,1,No
CUST-12736,Female,0,3,Two year,DSL,No,Yes,No,Electronic check,62.94,182.39,0,No
CUST-12737,Male,0,72,Month-to-month,DSL,Yes,No,Yes,Bank transfer,62.6,4419.34,4,No
CUST-12738,Male,0,3,Two year,DSL,Yes,No,Yes,Bank transfer,62.39,190.98,3,No
CUST-12739,Male,0,13,Two year,Fiber optic,Yes,No,Yes,Bank transfer,46.38,559.02,4,No
CUST-12740,Male,0,13,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,84.95,1028.67,1,Yes
CUST-12741,Male,0,15,One year,DSL,No,No,Yes,Electronic check,64.89,1007.58,0,No
CUST-12742,Female,0,15,One year,DSL,No,No,Yes,Mailed check,28.28,428.88,1,No
CUST-12743,Female,0,8,One year,DSL,No,No,Yes,Electronic check,58.65,440.79,1,No
CUST-12744,Male,0,28,Two year,DSL,Yes,Yes,No,Electronic check,79.97,2257.39,0,No
CUST-12745,Male,0,49,Month-to-month,Fiber optic,No,No,Yes,Electronic check,68.8,3265.23,5,Yes
CUST-12746,Male,0,28,Month-to-month,DSL,Yes,No,Yes,Credit card,24.74,687.54,3,Yes
CUST-12747,Female,0,31,Month-to-month,DSL,No,Yes,No,Electronic check,45.25,1427.93,4,No
CUST-12748,Male,0,19,One year,No,No,Yes,Yes,Electronic check,24.44,421.03,0,No
CUST-12749,Female,0,27,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,75.69,2026.6,4,No
CUST-12750,Male,0,33,Month-to-month,DSL,No,No,Yes,Electronic check,40.31,1264.78,4,Yes
CUST-12751,Male,0,41,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,69.13,2770.33,4,Yes
CUST-12752,Female,0,14,One year,Fiber optic,No,No,Yes,Bank transfer,115.74,1546.8,0,Yes
CUST-12753,Female,0,12,Month-to-month,No,Yes,No,Yes,Bank transfer,33.43,417.66,3,No
CUST-12754,Female,0,2,Month-to-month,No,No,No,No,Bank transfer,25.7,50.87,3,No
CUST-12755,Female,1,72,Month-to-month,Fiber optic,No,Yes,No,Credit card,105.65,7812.27,2,Yes
CUST-12756,Female,0,72,Month-to-month,DSL,No,No,No,Electronic check,55.88,3776.13,2,No
CUST-12757,Female,0,24,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,85.47,1958.41,2,No
CUST-12758,Male,0,25,Month-to-month,DSL,No,No,Yes,Bank transfer,62.02,1578.59,3,Yes
CUST-12759,Male,0,68,One year,Fiber optic,No,No,No,Bank transfer,104.32,6634.12,1,No
CUST-12760,Male,0,8,Month-to-month,No,No,Yes,No,Electronic check,22.52,189.13,0,No
CUST-12761,Male,0,11,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,50.0,549.47,2,No
CUST-12762,Male,0,71,One year,No,No,No,No,Electronic check,18.0,1322.12,2,Yes
CUST-12763,Male,1,19,Month-to-month,Fiber optic,No,Yes,No,Mailed check,70.96,1234.57,2,No
CUST-12764,Male,0,10,Month-to-month,DSL,No,Yes,No,Bank transfer,36.3,349.25,0,No
CUST-12765,Female,0,35,Month-to-month,No,Yes,No,Yes,Electronic check,31.51,1048.26,4,Yes
CUST-12766,Male,0,14,Month-to-month,Fiber optic,No,Yes,No,Credit card,74.03,1083.75,3,Yes
CUST-12767,Female,1,63,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,91.53,5314.75,2,No
CUST-12768,Male,1,27,Two year,Fiber optic,Yes,No,Yes,Mailed check,112.26,3068.02,2,No
CUST-12769,Female,0,15,Month-to-month,DSL,No,No,Yes,Credit card,51.9,774.25,2,Yes
CUST-12770,Female,1,15,One year,DSL,Yes,Yes,No,Mailed check,39.15,603.51,2,No
CUST-12771,Male,1,33,Two year,Fiber optic,No,No,No,Electronic check,107.25,3704.19,0,No
CUST-12772,Male,0,21,Month-to-month,No,Yes,Yes,Yes,Credit card,20.9,448.08,2,No
CUST-12773,Female,1,19,One year,Fiber optic,Yes,Yes,Yes,Electronic check,82.3,1466.52,1,No
CUST-12774,Female,0,42,Month-to-month,No,No,No,No,Electronic check,32.48,1398.64,3,Yes
CUST-12775,Male,0,69,One year,No,No,No,No,Electronic check,18.0,1215.94,1,No
CUST-12776,Female,0,38,Two year,DSL,No,Yes,Yes,Bank transfer,40.74,1544.99,2,No
CUST-12777,Female,0,13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,109.74,1343.97,1,Yes
CUST-12778,Male,0,9,Two year,Fiber optic,Yes,No,Yes,Bank transfer,99.71,917.52,0,No
CUST-12779,Male,0,41,Month-to-month,DSL,No,No,Yes,Credit card,58.13,2303.81,4,No
CUST-12780,Male,1,38,One year,Fiber optic,No,No,Yes,Credit card,71.51,2775.02,0,No
CUST-12781,Female,0,18,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,103.42,1794.75,4,Yes
CUST-12782,Female,1,21,Month-to-month,No,No,Yes,Yes,Electronic check,32.46,676.51,3,No
CUST-12783,Female,0,14,Month-to-month,No,Yes,Yes,Yes,Bank transfer,18.0,230.69,2,No
CUST-12784,Female,0,10,Two year,Fiber optic,Yes,Yes,Yes,Credit card,88.33,807.21,0,No
CUST-12785,Male,0,15,One year,Fiber optic,Yes,No,Yes,Electronic check,87.85,1374.4,1,No
CUST-12786,Male,0,1,Two year,Fiber optic,No,No,No,Credit card,113.02,114.03,2,No
CUST-12787,Male,0,55,Month-to-month,No,Yes,Yes,Yes,Bank transfer,18.0,916.65,4,No
CUST-12788,Male,0,7,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,73.29,507.71,2,No
CUST-12789,Female,0,24,Month-to-month,No,Yes,No,Yes,Electronic check,18.0,439.42,5,Yes
CUST-12790,Female,0,2,Month-to-month,No,No,Yes,Yes,Electronic check,18.0,35.63,2,No
CUST-12791,Male,0,37,Month-to-month,DSL,Yes,No,Yes,Credit card,56.42,2019.22,4,Yes
CUST-12792,Female,1,46,Two year,No,No,No,Yes,Electronic check,26.23,1236.94,0,No
CUST-12793,Female,0,26,Two year,Fiber optic,Yes,No,Yes,Credit card,81.34,1919.4,1,No
CUST-12794,Male,0,23,Month-to-month,DSL,Yes,No,Yes,Electronic check,42.54,973.52,3,No
CUST-12795,Female,0,14,Month-to-month,DSL,No,No,Yes,Mailed check,73.09,993.58,3,No
CUST-12796,Female,1,54,One year,Fiber optic,No,No,No,Bank transfer,73.93,3981.28,0,No
CUST-12797,Female,0,5,One year,DSL,No,No,No,Credit card,58.54,276.17,1,No
CUST-12798,Female,0,17,One year,DSL,No,Yes,Yes,Mailed check,47.13,740.55,0,Yes
CUST-12799,Male,0,12,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,84.73,1063.7,5,Yes
CUST-12800,Female,0,12,Month-to-month,DSL,No,No,No,Electronic check,79.92,987.51,5,Yes
CUST-12801,Male,0,53,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,66.45,3649.83,0,No
CUST-12802,Female,0,22,Two year,Fiber optic,Yes,No,No,Bank transfer,114.38,2554.82,2,No
CUST-12803,Male,0,14,One year,DSL,No,Yes,No,Bank transfer,44.63,568.37,1,No
CUST-12804,Male,0,31,Two year,Fiber optic,No,No,Yes,Credit card,84.12,2592.67,0,No
CUST-12805,Female,0,29,Month-to-month,DSL,No,No,Yes,Electronic check,48.74,1353.07,1,No
CUST-12806,Male,1,45,Month-to-month,No,No,Yes,Yes,Electronic check,18.0,769.62,1,No
CUST-12807,Male,0,33,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,66.19,2047.58,3,No
CUST-12808,Female,0,23,Two year,No,No,No,Yes,Mailed check,21.19,451.89,0,No
CUST-12809,Male,0,24,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,97.77,2160.91,5,Yes
CUST-12810,Female,0,32,One year,No,Yes,Yes,Yes,Electronic check,24.08,707.56,3,Yes
CUST-12811,Male,0,11,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,88.4,978.91,2,No
CUST-12812,Male,0,29,Month-to-month,Fiber optic,No,No,Yes,Mailed check,90.05,2714.84,4,No
CUST-12813,Female,0,68,Month-to-month,DSL,No,No,Yes,Bank transfer,71.48,4651.78,4,No
CUST-12814,Male,0,26,Month-to-month,Fiber optic,No,No,No,Electronic check,116.46,2773.29,1,Yes
CUST-12815,Male,0,18,Two year,Fiber optic,No,Yes,Yes,Electronic check,114.83,1928.83,5,Yes
CUST-12816,Female,0,18,Two year,Fiber optic,No,No,Yes,Mailed check,79.34,1445.28,1,No
CUST-12817,Female,1,31,One year,DSL,No,No,No,Mailed check,63.88,1885.77,1,No
CUST-12818,Male,0,27,Month-to-month,Fiber optic,Yes,No,No,Mailed check,79.9,2155.95,1,No
CUST-12819,Female,0,39,One year,Fiber optic,No,No,Yes,Electronic check,75.83,2752.85,3,No
CUST-12820,Female,0,14,Month-to-month,Fiber optic,No,No,Yes,Mailed check,71.19,1010.11,2,No
CUST-12821,Female,0,21,Two year,Fiber optic,Yes,Yes,No,Mailed check,92.6,1941.31,1,No
CUST-12822,Male,1,43,One year,Fiber optic,Yes,No,Yes,Electronic check,114.42,4592.13,3,No
CUST-12823,Female,0,46,Month-to-month,Fiber optic,No,No,Yes,Electronic check,108.25,5177.72,2,Yes
CUST-12824,Female,0,46,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,96.84,4358.31,1,No
CUST-12825,Female,0,40,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,48.89,1824.66,4,Yes
CUST-12826,Male,0,41,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,57.03,2303.23,3,Yes
CUST-12827,Female,1,29,Two year,DSL,No,Yes,No,Mailed check,51.52,1437.68,4,No
CUST-12828,Female,0,7,One year,DSL,Yes,Yes,No,Electronic check,61.66,447.85,0,No
CUST-12829,Male,0,7,Month-to-month,Fiber optic,No,No,No,Bank transfer,93.31,618.18,4,Yes
CUST-12830,Female,0,25,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,80.42,2076.64,4,No
CUST-12831,Female,0,26,One year,DSL,Yes,Yes,Yes,Electronic check,47.11,1238.9,1,No
CUST-12832,Male,0,12,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,96.3,1157.94,2,No
CUST-12833,Female,0,12,Month-to-month,DSL,Yes,No,No,Electronic check,41.47,461.62,2,No
CUST-12834,Male,0,22,One year,Fiber optic,Yes,No,No,Credit card,57.15,1147.84,0,Yes
CUST-12835,Female,0,72,Month-to-month,DSL,No,No,No,Electronic check,66.66,4942.22,3,No
CUST-12836,Female,0,10,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,111.62,1100.09,9,Yes
